,date,stock_code,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA20,MA60,RSI,MACD,Signal,MACD_hist,BB_upper,BB_middle,BB_lower,Volume_MA,Volume_Ratio,ATR,Volatility,ROC,MACD_signal,RSI_signal
80,2024-05-08,300750,205.77,202.0,206.57,201.88,124330,2544539625.0,2.28,-1.77,-3.65,0.32,201.5189832812853,192.62154108215586,178.53469157172395,64.74019088016968,6.317195569034482,5.216965936259584,1.100229632774898,206.9900468144036,191.351,175.7119531855964,201756.9,0.6162366689813334,6.013571428571431,2.977015558698728,9.461363390050948,金叉,中性
81,2024-05-09,300750,205.04,208.17,209.28,204.97,219216,4575999960.0,2.13,3.05,6.17,0.56,203.7359888541902,194.1023466933791,179.50634102838873,69.69006381039199,6.787122520107346,5.5309972530291365,1.2561252670782093,209.60764697301903,192.3425,175.07735302698097,203238.9,1.0786124113051192,6.220714285714288,2.988285673110577,12.927199739611584,金叉,中性
82,2024-05-10,300750,208.17,202.27,208.17,201.77,228011,4675581900.0,3.07,-2.83,-5.9,0.59,203.24732590279348,194.8802184368668,180.25269050286778,62.895927601809994,6.607297510035011,5.746257304430311,0.8610402056046995,210.73850302891682,192.969,175.19949697108316,207354.45,1.0996195162438038,6.3828571428571435,3.155612371017523,10.126857951761314,金叉,中性
83,2024-05-13,300750,195.07,198.12,200.54,194.28,221967,4425713327.0,3.09,-2.05,-4.15,0.57,201.538217268529,195.1887690619271,180.83850392900325,58.42567825754681,6.060058000604727,5.809017443665194,0.2510405569395324,211.18761609743683,193.551,175.91438390256315,209472.05,1.0596497241517424,6.520714285714287,3.2912953188543743,8.061525035453254,金叉,中性
84,2024-05-14,300750,199.37,197.78,199.97,196.89,106947,2131826963.0,1.55,-0.17,-0.34,0.27,200.28547817901935,195.4355529607912,181.3939628165769,63.81469115191989,5.5351261000470515,5.754239174941566,-0.2191130748945147,211.51525974240596,194.123,176.73074025759402,205171.7,0.5212560991598744,6.3085714285714305,3.189691287577829,5.798651973895375,死叉,中性
85,2024-05-15,300750,197.78,196.66,202.1,196.27,130741,2607766831.0,2.95,-0.57,-1.12,0.34,199.07698545267957,195.55216696452538,181.89448862586946,62.612612612612615,4.9714315785269605,5.597677655658646,-0.6262460771316851,211.32199123139446,194.84949999999998,178.3770087686055,203395.95,0.64279057670519,6.416428571428573,3.2627013990789044,2.309853293101649,死叉,中性
86,2024-05-16,300750,197.57,198.44,200.41,195.75,153782,3065019508.0,2.37,0.91,1.78,0.39,198.86465696845306,195.82719868218965,182.43696440862783,64.7847847847848,4.615130382708912,5.4011682010687,-0.7860378183597874,211.66337971801966,195.2275,178.79162028198033,195810.9,0.7853597527001817,6.4192857142857145,3.2348748812163444,-2.4241530215862728,死叉,中性
87,2024-05-17,300750,198.47,201.77,201.77,197.35,184962,3727316446.0,2.23,1.68,3.33,0.47,199.8331046456354,196.39317976007635,183.07083442801706,67.40321057601511,4.549023971367603,5.23073935512848,-0.6817153837608769,212.32271464774522,195.7715,179.2202853522548,191247.45,0.9671344637536343,6.306428571428573,3.125553140421556,0.1986393206535153,死叉,中性
88,2024-05-20,300750,205.97,202.22,206.65,201.78,199172,4083626152.0,2.41,0.22,0.45,0.51,200.6287364304236,196.94811502102147,183.69867592218043,65.3413654618474,4.4812879058281965,5.080849065268424,-0.5995611594402277,212.92992862538784,196.39600000000002,179.86207137461219,190396.45,1.0460909328929189,6.193571428571429,3.062788759060147,-1.715674362089914,死叉,中性
89,2024-05-21,300750,202.44,200.33,203.35,199.33,122964,2480343309.0,1.99,-0.93,-1.89,0.32,200.52915762028243,197.2701993047337,184.2439652362073,58.737341090282285,4.226380299997288,4.909955312214197,-0.6835750122169086,213.2185681239642,196.94750000000002,180.67643187603585,186774.85,0.6583541627794106,5.989999999999999,2.9900663904557474,-2.5869195234621944,死叉,中性
90,2024-05-22,300750,201.27,203.66,205.77,200.37,252366,5153120079.0,2.7,1.66,3.33,0.65,201.57277174685495,197.87875175190192,184.8805565399382,50.37574501166104,4.244143511383356,4.776792952048029,-0.5326494406646729,213.32995884937708,197.9035,182.47704115062294,190147.4,1.3272124678012953,5.305714285714283,2.605182306645528,0.8217821782178225,死叉,中性
91,2024-05-23,300750,202.97,203.11,204.42,201.9,176548,3602986569.0,1.24,-0.27,-0.55,0.45,202.08518116456997,198.3769658707684,185.4782432107599,52.34248788368338,4.16581960564443,4.654598282767309,-0.4887786771228795,213.02803998747575,198.842,184.65596001252428,191425.45,0.9222807103235228,5.217142857142854,2.568629243829873,-2.4307056732478127,死叉,中性
92,2024-05-24,300750,201.57,199.75,203.63,199.56,155107,3136303496.0,2.0,-1.65,-3.36,0.4,201.30678744304666,198.5077310259333,185.9461696628661,41.69435215946842,3.7889468064969094,4.48146798751323,-0.6925211810163203,211.90302187576992,199.64600000000002,187.3889781242301,193623.9,0.8010736277907842,4.85785714285714,2.4319685320936877,-1.245859494734769,死叉,中性
93,2024-05-27,300750,200.57,198.78,200.57,197.27,163618,3261446783.0,1.65,-0.49,-0.97,0.42,200.4645249620311,198.53366140441585,186.36695098539508,40.713706407137046,3.3731182965494497,4.259798049320474,-0.8866797527710242,210.00482121730528,200.41799999999998,190.83117878269468,194227.65,0.8424032314657568,4.898571428571423,2.4643180544176593,0.33313143549362767,死叉,中性
94,2024-05-28,300750,198.23,196.57,199.35,196.37,126900,2517505166.0,1.5,-1.11,-2.21,0.33,199.16634997468742,198.34664603256672,186.70147718259523,42.36286919831222,2.832590338082923,3.974356507072964,-1.1417661689900407,208.36975956006083,200.89950000000002,193.4292404399392,192363.5,0.659688558380358,4.776428571428566,2.429886845107883,-0.6117908787541704,死叉,中性
95,2024-05-29,300750,196.78,197.56,201.27,196.57,133388,2663801635.0,2.39,0.5,0.99,0.34,198.63089998312495,198.27172736279846,187.05749432414947,32.5321040500494,2.455793899534143,3.6706439855651998,-1.2148500860310567,207.646679578404,201.16649999999998,194.68632042159598,187788.85,0.7103084128796784,4.592142857142853,2.324429468082027,0.4576426319536253,死叉,中性
96,2024-05-30,300750,197.82,198.12,199.65,196.43,127840,2548445865.0,1.63,0.28,0.56,0.33,198.46059998874998,198.25727713777005,187.4201994282757,41.709948062325196,2.1772691240382755,3.371969013259815,-1.1946998892215395,207.43349711934405,200.904,194.37450288065594,172249.35,0.7421798688935546,4.364999999999997,2.203210175651119,-0.1612578109252083,死叉,中性
97,2024-05-31,300750,198.12,196.53,201.02,196.53,138086,2760668470.0,2.27,-0.8,-1.59,0.35,197.81706665916667,198.09277455322052,187.71888141423386,46.46194926568757,1.8074019167518998,3.0590555939582322,-1.2516536772063325,207.47153696547377,200.662,193.85246303452624,168437.15,0.8198072693583334,4.114999999999997,2.0938279143133345,-2.597016404817376,死叉,中性
98,2024-06-03,300750,196.53,201.27,202.37,194.57,187181,3757638839.0,3.97,2.41,4.74,0.48,198.96804443944447,198.3953674529138,188.16318038425896,56.49423148492744,1.8751424020203729,2.8222729555706607,-0.9471305535502879,206.8244151875142,200.43800000000002,194.05158481248583,164246.25,1.13963636917129,4.452142857142854,2.2120250693808585,-0.46978538225693756,死叉,中性
99,2024-06-04,300750,200.76,204.74,206.01,199.77,177149,3639805938.0,3.1,1.72,3.47,0.45,200.89202962629633,198.99961817168392,188.70668266674227,63.82614647501713,2.183655404415674,2.6945494453396637,-0.5108940409239895,206.633886064004,200.3925,194.15111393599602,166513.75,1.0638701008175,4.481428571428568,2.188838806011804,2.201367743223681,死叉,中性
100,2024-06-05,300750,204.47,202.89,206.62,202.78,117774,2420867501.0,1.88,-0.9,-1.85,0.3,201.55801975086425,199.37013072676163,189.171709464554,57.5964493001024,2.25290456122778,2.606220468517287,-0.35331590728950735,206.73904010409547,200.437,194.13495989590456,166185.95,0.7086880689974092,4.42285714285714,2.179928603113579,-0.37808111558480517,死叉,中性
101,2024-06-06,300750,202.75,203.56,205.65,200.97,124126,2544442658.0,2.31,0.33,0.67,0.32,202.22534650057617,199.76916589564146,189.64345669522436,53.36087119789709,2.3349327660095867,2.551962928015747,-0.21703016200616032,205.5875751224665,200.2065,194.82542487753352,161431.45,0.7689084128278597,4.441428571428568,2.181876877298373,0.22155482250996172,死叉,中性
102,2024-06-07,300750,197.63,191.97,201.22,186.36,516868,10008885040.0,7.3,-5.69,-11.59,1.33,198.80689766705078,199.02638819129467,189.71973680357766,36.43102991792429,1.4480325530493303,2.331176853022464,-0.8831442999731336,206.11216163174925,199.6915,193.27083836825074,175874.3,2.938848939270832,5.321428571428568,2.7720105075941905,-3.8948685857321697,死叉,中性
103,2024-06-11,300750,187.77,187.54,190.77,183.38,420724,7876263876.0,3.85,-2.31,-4.43,1.08,195.0512651113672,197.93244645879042,189.64827002313248,34.135450260481264,0.38327560496881574,1.9415966034117345,-1.5583209984429187,207.56564195624384,199.1625,190.75935804375615,185812.15,2.264243753705019,5.6478571428571405,3.0115480126144503,-5.654492403662347,死叉,中性
104,2024-06-12,300750,184.77,184.37,188.53,184.25,203104,3788449182.0,2.28,-1.69,-3.17,0.52,191.49084340757815,196.6407848912866,189.47521198958714,25.977584059775893,-0.7081809851793821,1.4116410856935113,-2.1198220708728934,209.18706644746695,198.49200000000002,187.7969335525331,190620.0,1.065491553876823,5.564999999999998,3.0183869393068274,-6.206440453782358,死叉,超卖
105,2024-06-13,300750,185.77,183.95,188.78,183.89,221176,4134985666.0,2.65,-0.23,-0.42,0.57,188.97722893838545,195.43213871116404,189.29405749812526,26.06196901549228,-1.58874462720226,0.8115639431143571,-2.400308570316617,210.36639044505634,197.8565,185.34660955494368,195141.75,1.1334119941017236,5.734285714285714,3.1173067215470045,-6.889046365661066,死叉,超卖
106,2024-06-14,300750,184.87,183.66,185.35,177.35,371849,6764196086.0,4.35,-0.16,-0.29,0.95,187.20481929225699,194.31098264343413,189.1093343014654,28.227334235453355,-2.283673467793392,0.1925164609328073,-2.4761899287261993,211.1373368862028,197.1175,183.0976631137972,206045.1,1.8046971269882175,6.015000000000001,3.275073505390395,-7.298606904906125,死叉,超卖
107,2024-06-17,300750,181.32,186.97,189.27,181.08,269293,5044213365.0,4.46,1.8,3.31,0.69,187.126546194838,193.61184143929754,189.03919219322063,34.9707304657674,-2.5380630327261144,-0.353599437798977,-2.1844635949271374,210.91611772188475,196.3775,181.83888227811525,210261.65,1.280751863214238,6.364285714285716,3.4039074259430473,-4.8643972930341395,死叉,中性
108,2024-06-18,300750,186.92,189.1,189.24,185.79,156529,2959271843.0,1.85,1.14,2.13,0.4,187.784364129892,193.18214225460252,189.04118589180356,40.47436878347362,-2.538532771260577,-0.7905861044912971,-1.74794666676928,210.33392913629012,195.7215,181.10907086370986,208129.5,0.752075030209557,6.397857142857147,3.383319483266603,-6.046604064192385,死叉,中性
109,2024-06-19,300750,189.37,187.78,189.47,186.45,107540,2030697600.0,1.6,-0.7,-1.32,0.28,187.78290941992802,192.66765251606896,188.99983553469525,37.632776934749636,-2.6152707969356186,-1.1555230429801615,-1.459747753955457,209.94900929156807,195.094,180.2389907084319,207358.3,0.518619220933042,6.277857142857146,3.3431979672260868,-8.283676858454625,死叉,中性
110,2024-06-20,300750,188.76,186.76,188.88,185.87,115624,2172637229.0,1.6,-0.54,-1.02,0.3,187.44193961328534,192.10501894311,188.92639830404948,35.80000000000001,-2.7269570472857367,-1.4698098438412766,-1.2571472034444602,208.97446937863086,194.249,179.52353062136913,200521.2,0.5766173352244052,6.262857142857145,3.353425328152252,-7.950120755088963,死叉,中性
111,2024-06-21,300750,187.08,183.93,187.73,181.14,184677,3416688219.0,3.53,-1.52,-2.83,0.47,186.27129307552357,191.32644571043286,188.7625819662118,34.72356935014551,-3.00913907194996,-1.7776756894630132,-1.2314633824869468,208.0837269778335,193.29,178.4962730221665,200927.65,0.9191218829265161,6.412857142857145,3.486574861554474,-9.643348398506578,死叉,中性
112,2024-06-24,300750,181.77,185.75,186.76,181.77,180355,3363422625.0,2.71,0.99,1.82,0.46,186.09752871701573,190.7953556427726,188.66380878699172,29.74947807933195,-3.05074448646522,-2.032289448863455,-1.0184550376017651,207.4215325538084,192.58999999999997,177.75846744619156,202190.05,0.8920072970949857,6.212142857142857,3.344356854451067,-3.240089597332918,死叉,超卖
113,2024-06-25,300750,185.77,185.09,187.97,184.37,144144,2696969882.0,1.94,-0.36,-0.66,0.37,185.76168581134382,190.25198843869902,188.5466347284018,22.331737538721498,-3.1012245749149088,-2.246076474073746,-0.8551481008411628,206.79768300776567,191.90550000000002,177.01331699223437,201216.35,0.7163632577571355,6.0235714285714295,3.2544013337141005,-1.3063879705662695,死叉,超卖
114,2024-06-26,300750,183.89,184.28,185.4,181.97,104814,1940490559.0,1.85,-0.44,-0.81,0.27,185.2677905408959,189.6832276350134,188.40674506517553,23.005512039454615,-3.170048295781015,-2.4308708384152,-0.7391774573658152,206.38564722134254,191.291,176.19635277865746,200112.05,0.5237765541855176,5.9942857142857155,3.2528140407454504,-0.04881488311547777,死叉,超卖
115,2024-06-27,300750,184.28,183.77,184.65,181.78,126536,2330478210.0,1.56,-0.28,-0.51,0.32,184.76852702726396,189.12006309834544,188.2547206368091,21.16001165840862,-3.2285278685874346,-2.590402244449647,-0.6381256241377877,205.75014353836917,190.60150000000002,175.45285646163086,199769.45,0.6334101635660507,5.865000000000001,3.191489361702128,-0.09785267735796799,死叉,超卖
116,2024-06-28,300750,182.57,178.8,184.25,178.61,194205,3539244333.0,3.07,-2.7,-4.97,0.5,182.77901801817598,188.13719994612205,187.94472979625797,26.218851570964233,-3.6340200937937652,-2.7991258143184705,-0.8348942794752947,205.22308679543454,189.6355,174.04791320456548,203087.7,0.9562617529274298,5.0392857142857155,2.818392457654203,-2.646194054230633,死叉,超卖
117,2024-07-01,300750,177.96,174.84,178.05,169.94,269957,4709620520.0,4.54,-2.21,-3.96,0.69,180.132678678784,186.87079995125328,187.5150665242495,26.671565025716376,-4.226197534125845,-3.0845401582799457,-1.1416573758458992,205.1069401328995,188.551,171.99505986710048,209681.25,1.2874637097976094,5.0585714285714305,2.893257508906103,-6.487671819008389,死叉,超卖
118,2024-07-02,300750,172.62,174.85,175.73,170.88,144156,2529552189.0,2.77,0.01,0.01,0.37,178.37178578585602,185.72596186065772,187.09981844148723,30.21612635078965,-4.641194702088285,-3.3958710670416137,-1.2453236350466712,203.72889693282377,187.23,170.7311030671762,207530.0,0.6946272828024864,5.099285714285715,2.916377302994404,-7.535695399259657,死叉,中性
119,2024-07-03,300750,175.77,178.27,181.27,175.08,162053,2906473773.0,3.54,1.96,3.42,0.42,178.3378571905707,185.0158702548808,186.81031619750402,39.50480413895051,-4.640623312861294,-3.6448215162055497,-0.9958017966557442,200.6439428618131,185.9065,171.1690571381869,206775.2,0.7837158421319385,5.20857142857143,2.921731883419212,-5.064437107253161,死叉,中性
120,2024-07-04,300750,179.16,178.37,181.76,177.97,118346,2137596470.0,2.13,0.06,0.1,0.3,178.34857146038047,184.38293023060646,186.53358451889733,40.15630815035356,-4.579313839103833,-3.8317199807852065,-0.7475938583186261,197.41223486338453,184.6805,171.94876513661546,206803.8,0.5722622118162239,4.907857142857144,2.7515036961692796,-4.492396658813447,死叉,中性
121,2024-07-05,300750,179.77,176.39,181.26,175.27,135247,2414693953.0,3.36,-1.11,-1.98,0.35,177.6957143069203,183.6216987800725,186.20100797729413,29.287392325763477,-4.637042156369603,-3.992784415902086,-0.6442577404675167,193.00483907908838,183.322,173.63916092091162,207359.85,0.652233303602409,4.7507142857142854,2.6933013695301806,-4.099385635839736,死叉,超卖
122,2024-07-08,300750,174.78,174.68,177.14,173.78,108064,1907514420.0,1.9,-0.97,-1.71,0.28,176.69047620461356,182.7701084200656,185.82327001082547,21.297770700636946,-4.765837366120621,-4.147395005945794,-0.6184423601748277,191.9753123868629,182.4575,172.93968761313712,186919.65,0.5781307636730542,4.744285714285711,2.7159867839968577,-5.959623149394345,死叉,超卖
123,2024-07-09,300750,174.07,174.54,176.07,171.86,164439,2876833389.0,2.41,-0.08,-0.14,0.42,175.9736508030757,181.98628857053555,185.453326731782,22.347535505430216,-4.823601848220449,-4.282636374400725,-0.5409654738197238,191.63444014592133,181.8075,171.98055985407868,174105.4,0.9444796083292075,4.829285714285709,2.7668647383325937,-5.699929763898648,死叉,超卖
124,2024-07-10,300750,173.78,171.82,178.86,171.82,177729,3123226777.0,4.03,-1.56,-2.72,0.46,174.5891005353838,181.0180706114369,185.00633241270717,20.86583463338532,-5.0308691564386265,-4.432282930808305,-0.5985862256303216,191.8817971928941,181.18,170.4782028071059,172836.65,1.0283062070457858,5.117142857142854,2.9781997771754476,-6.761449967440858,死叉,超卖
125,2024-07-11,300750,173.77,175.78,177.75,172.26,208111,3678618339.0,3.2,2.3,3.96,0.53,174.98606702358921,180.51920674368102,184.70382971065118,34.77773627194621,-4.820028794997711,-4.509832103646186,-0.31019669135152483,191.65035302584036,180.7715,169.89264697415965,172183.4,1.208658906723877,5.069999999999998,2.8842871771532583,-4.34782608695653,死叉,中性
126,2024-07-12,300750,176.62,178.57,180.54,175.77,195505,3523525353.0,2.71,1.59,2.79,0.5,176.1807113490595,180.3335680061876,184.50272053981016,37.05839942321556,-4.377347271988469,-4.4833351373146435,0.1059878653261741,191.3493843902849,180.517,169.68461560971508,163366.2,1.1967285766578397,5.054285714285712,2.8304226433811457,-0.1286353467561674,金叉,中性
127,2024-07-15,300750,177.07,176.89,178.72,175.88,114697,2041627402.0,1.59,-0.94,-1.68,0.29,176.417140899373,180.00560914845545,184.25312314506226,35.744089012517364,-4.1146498135397565,-4.409598072559667,0.2949482590199102,190.51413998823804,180.01299999999998,169.5118600117619,155636.4,0.7369548511787731,4.999999999999998,2.8266154107072183,1.1725005719514847,金叉,中性
128,2024-07-16,300750,176.27,178.07,179.27,176.07,151487,2710034963.0,1.81,0.67,1.18,0.39,176.96809393291534,179.82126542003112,184.05039779604382,39.340885684860964,-3.767811066167809,-4.281240671281295,0.5134296051134859,189.07420929550773,179.4615,169.84879070449227,155384.3,0.974918315428264,4.983571428571428,2.798658633442707,1.8415784958535797,金叉,中性
129,2024-07-17,300750,176.77,179.66,181.43,174.71,185901,3346445646.0,3.77,0.89,1.59,0.48,177.8653959552769,179.8059068085996,183.90645032732107,43.19761668321746,-3.326295682145144,-4.090251673454065,0.7639559913089213,187.83903837105126,179.0555,170.27196162894873,159302.35,1.1669696021433456,5.258571428571427,2.926957268491276,0.7797161608795511,金叉,中性
130,2024-07-18,300750,178.77,187.12,187.87,178.45,319944,5957621426.0,5.24,4.15,7.46,0.82,180.9502639701846,180.5024871125425,184.0118126116712,62.72171253822628,-2.3473728521314285,-3.741675909189538,1.3943030570581096,187.92473190949883,179.07350000000002,170.22226809050122,169518.35,1.887370895245264,5.528571428571429,2.954559335491358,4.905533441722265,金叉,中性
131,2024-07-19,300750,185.12,188.21,188.86,184.97,208476,3929663334.0,2.08,0.58,1.09,0.54,183.3701759801231,181.236535958967,184.1494580998131,72.41032517599729,-1.4667082661989639,-3.2866823805914236,1.8199741143924597,188.81429959515555,179.2875,169.76070040484444,170708.3,1.2212411464468922,5.173571428571429,2.748829195351697,6.701060150802207,金叉,超买
132,2024-07-22,300750,189.96,188.29,192.95,186.17,171683,3259890052.0,3.6,0.04,0.08,0.44,185.01011732008206,181.9082944390654,184.28521357195038,72.47491638795984,-0.7536324992581456,-2.780072404324768,2.0264399050666224,189.36244974909238,179.4145,169.46655025090763,170274.7,1.0082707530831063,5.311428571428572,2.8208766113062684,7.791389970231277,金叉,超买
133,2024-07-23,300750,187.78,184.97,188.47,184.97,119031,2233862306.0,1.86,-1.76,-3.32,0.31,184.9967448800547,182.1998854448687,184.30766558598478,61.241610738255005,-0.4512098043699666,-2.314299884333808,1.8630900799638415,189.3421711293058,179.4085,169.4748288706942,169019.05,0.7042460598376338,5.102857142857142,2.7587485229264974,5.975707574195033,金叉,中性
134,2024-07-24,300750,184.77,185.09,187.86,184.16,144681,2708577542.0,2.0,0.06,0.12,0.37,185.02782992003648,182.4751344501193,184.333315894641,61.26760563380281,-0.19955430490634285,-1.891350768448315,1.6917964635419722,189.47249639596586,179.449,169.42550360403416,171012.4,0.8460263700176128,5.096428571428573,2.753486720745893,7.723198696310107,金叉,中性
135,2024-07-25,300750,184.89,186.5,189.5,183.83,205959,3863507112.0,3.06,0.76,1.41,0.53,185.51855328002432,182.85845497867936,184.40435471776752,67.2820512820513,0.11236444031339943,-1.4906077266959723,1.6029721670093717,189.92609649098708,179.5855,169.24490350901291,174983.55,1.1770192112344275,5.073571428571431,2.7204136346227514,6.098532256229383,金叉,中性
136,2024-07-26,300750,188.77,188.12,192.07,186.82,233477,4436931314.0,2.82,0.87,1.62,0.6,186.3857021866829,183.35955450451942,184.52617915325055,73.0452674897119,0.48469548639363325,-1.0955470840780512,1.5802425704716845,191.06140228934814,180.0515,169.04159771065187,176947.15,1.319473074304955,5.231428571428574,2.780899729655844,5.348042784342288,金叉,超买
137,2024-07-29,300750,185.77,183.3,185.77,178.77,213624,3918833597.0,3.72,-2.56,-4.82,0.55,185.35713479112195,183.35388264694615,184.485976558062,62.94326241134755,0.38638282464577856,-0.7991611023332853,1.1855439269790637,191.28969102198596,180.47449999999998,169.659308978014,174130.5,1.226804034904856,5.598571428571432,3.054321564959865,3.623720956526677,金叉,中性
138,2024-07-30,300750,181.99,183.66,184.1,181.99,127252,2349179517.0,1.15,0.2,0.36,0.33,184.79142319408132,183.3830366805703,184.458895359437,68.80559085133419,0.33367196060231663,-0.572594489746165,0.9062664503484816,191.48039834105674,180.91500000000002,170.3496016589433,173285.3,0.7343496534328071,5.246428571428573,2.8565983727695596,3.13921491548268,金叉,中性
139,2024-07-31,300750,180.77,185.08,185.65,180.77,198969,3690880179.0,2.66,0.77,1.42,0.51,184.8876154627209,183.5446522348017,184.47925944601283,66.06772633033866,0.4018480989089994,-0.3777059720151321,0.7795540709241315,191.90062435960803,181.2555,170.610375640392,175131.1,1.1361146021466204,5.171428571428572,2.7941585106054525,3.0168095291105423,金叉,中性
140,2024-08-01,300750,183.77,179.07,184.77,178.87,230127,4180640117.0,3.19,-3.25,-6.01,0.59,182.94841030848062,183.1184948791063,184.3019066772911,50.7773631840796,-0.028747212661642152,-0.30791422014443415,0.279167007482792,191.90022240323117,181.2905,170.68077759676885,180720.15,1.2733887173068417,5.274285714285717,2.945376508787467,-4.3020521590423355,金叉,中性
141,2024-08-02,300750,177.77,175.86,178.77,175.51,154937,2753866402.0,1.82,-1.79,-3.21,0.4,180.58560687232043,182.42720965252474,184.02512285180615,48.471356485604076,-0.6218489842607369,-0.3707011729676947,-0.25114781129304214,191.92776925560483,181.26399999999998,170.60023074439513,181704.65,0.8526859384170962,5.325714285714288,3.028382966970481,-6.561819244460976,死叉,中性
142,2024-08-05,300750,173.78,175.77,178.96,173.77,193477,3451887572.0,2.95,-0.05,-0.09,0.5,178.98040458154696,181.79318968561762,183.75446308617316,46.47239263803684,-1.0866227485134914,-0.5138854880768541,-0.5727372604366373,191.85092067442707,181.3185,170.78607932557293,185975.3,1.0403370770204432,5.467857142857143,3.1108022659481955,-6.649317542089317,死叉,中性
143,2024-08-06,300750,177.18,173.72,178.16,172.48,157687,2771240102.0,3.23,-1.17,-2.05,0.4,177.22693638769798,181.02431447746355,183.42546429646256,41.01633393829402,-1.6019113359079142,-0.7314906576430662,-0.870420678264848,191.9267596728077,181.2775,170.62824032719232,185637.7,0.849434139724851,5.39357142857143,3.10474984375514,-6.082067362274968,死叉,中性
144,2024-08-07,300750,173.72,172.44,175.0,172.44,127540,2230380711.0,1.47,-0.74,-1.28,0.33,175.631290925132,180.20676071770512,183.06528513920148,22.693452380952365,-2.089480327901782,-1.0030885916948094,-1.0863917362069728,191.84485166059534,181.3085,170.77214833940468,183128.25,0.6964518035857384,4.903571428571429,2.843639195413726,-6.834512939650983,死叉,超卖
145,2024-08-08,300750,171.78,171.17,172.37,168.89,146590,2520197340.0,2.02,-0.74,-1.27,0.38,174.144193950088,179.34611683982845,182.6752757903752,18.514412416851414,-2.5489776255846834,-1.3122663984727843,-1.2367112271118992,192.30280448780357,181.07800000000003,169.8531955121965,180052.2,0.8141527845813602,4.8792857142857144,2.850549578948247,-8.219839142091157,死叉,超卖
146,2024-08-09,300750,172.37,168.77,173.64,168.77,154130,2646422840.0,2.85,-1.4,-2.4,0.4,172.35279596672535,178.33886761698764,182.21936510872354,16.780122532334943,-3.0713874442754445,-1.6640906076333164,-1.4072968366421281,193.06009027346317,180.58800000000002,168.11590972653687,177983.45,0.8659793930278349,4.742857142857141,2.8102489440404934,-10.285987667446307,死叉,超卖
147,2024-08-12,300750,169.34,167.77,169.89,165.57,174156,2934605437.0,2.56,-0.59,-1.0,0.45,170.82519731115025,177.33230879632217,181.74561543302767,18.218773096821906,-3.525453399725194,-2.036363166051692,-1.489090233673502,193.78440769203053,180.132,166.47959230796948,180956.4,0.962419676784021,4.801428571428569,2.8619112901165695,-8.472449536279324,死叉,超卖
148,2024-08-13,300750,167.66,172.55,173.73,167.15,193893,3336604796.0,3.92,2.85,4.78,0.5,171.40013154076684,176.87685081572005,181.44411984505953,30.233291298865083,-3.459716431490932,-2.32103381913954,-1.138682612351392,193.90145612981925,179.856,165.81054387018074,183076.7,1.0590807022411917,5.007142857142853,2.901850395330543,-6.04922138734617,死叉,中性
149,2024-08-14,300750,171.76,170.98,173.22,170.49,99663,1720375362.0,1.58,-0.91,-1.57,0.26,171.26008769384455,176.31524597612767,181.1010339485002,25.658720200752825,-3.494028306162221,-2.5556327165440766,-0.9383955896181444,194.01856282539592,179.422,164.82543717460408,178764.8,0.557509084562509,4.797142857142853,2.805674849188708,-7.618327209855213,死叉,超卖
150,2024-08-15,300750,170.77,172.17,173.37,170.06,144812,2511442939.0,1.94,0.7,1.19,0.37,171.56339179589637,175.9204606450679,180.80821316330346,24.642289348171687,-3.386164067729027,-2.721738986781067,-0.6644250809479599,193.14181703202786,178.6745,164.20718296797213,170008.2,0.851794207573517,4.635714285714282,2.6925215111310226,-3.8532417490366955,死叉,超卖
151,2024-08-16,300750,172.17,172.39,174.77,171.65,111506,1941327488.0,1.81,0.13,0.22,0.29,171.8389278639309,175.58422629791858,180.5322061743427,29.683426443202947,-3.245516427159089,-2.8264944748566716,-0.41902195230241723,191.8778300924618,177.8835,163.8891699075382,165159.7,0.6751404852394379,4.190714285714283,2.4309497567807203,-1.9731604685545467,死叉,超卖
152,2024-08-19,300750,172.12,174.37,176.71,171.92,140358,2473581500.0,2.78,1.15,1.98,0.36,172.68261857595394,175.4685856981168,180.3301666276429,33.68458025992277,-2.9403877466309893,-2.8492731292115354,-0.09111461741945392,190.36329259575137,177.18750000000003,164.01170740424868,163593.45,0.8579683355293258,4.382142857142857,2.5131288966811134,-0.796495420151333,死叉,中性
153,2024-08-20,300750,173.77,173.64,174.77,172.43,84370,1475662465.0,1.34,-0.42,-0.73,0.22,173.00174571730264,175.29443467924855,180.1108169021464,29.409647228221743,-2.726051740557608,-2.82462885148075,0.09857711092314192,189.35476101054297,176.621,163.88723898945705,161860.4,0.5212516464805474,4.200714285714286,2.4192088722150924,-0.04605111673958717,金叉,超卖
154,2024-08-21,300750,172.77,172.78,174.18,170.77,111474,1940113037.0,1.96,-0.5,-0.86,0.29,172.92783047820177,175.0549647097963,179.87046224961702,36.10251878038006,-2.5956625421746935,-2.778835589619539,0.18317304744484542,188.19400791783383,176.00549999999998,163.81699208216614,160200.05,0.6958424794499128,4.0007142857142854,2.315496171845286,0.19717003015542467,金叉,中性
